condition,source_dataset,source_date_not_normalized_to_utc_plus_3,source_segment_previous_day_balance_proxy_usd,source_segment_realized_cash_flow_proxy_usd,source_segment_end_of_date_balance_proxy_usd,midnight_balance_utc_plus_3_usd,midnight_equity_utc_plus_3_usd,intraday_minimum_equity_usd,official_profitable_day_calculation_usd,authoritative_status,continuity_note
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-23,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-24,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-25,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-26,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-27,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-28,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-29,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-30,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-05-31,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-01,10593.8764226735,0.0000000000,10593.8764226735,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-02,10593.8764226735,96.5148264169,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-03,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-04,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-05,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-06,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-07,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-08,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-09,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-10,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-11,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-12,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-13,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-14,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-15,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-16,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-17,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-18,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-19,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-20,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-21,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-22,10690.3912490904,0.0000000000,10690.3912490904,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-23,10690.3912490904,-56.8257787868,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-24,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-25,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-26,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-27,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-28,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-29,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-06-30,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-01,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-02,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-03,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-04,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-05,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-06,10633.5654703035,0.0000000000,10633.5654703035,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-07,10633.5654703035,130.2455435038,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-08,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-09,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-10,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-11,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-12,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-13,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-14,10763.8110138073,0.0000000000,10763.8110138073,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-15,10763.8110138073,-55.8736514588,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-16,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-17,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-18,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-19,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-20,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-21,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-22,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-23,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-24,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-25,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-26,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-27,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-28,10707.9373623485,0.0000000000,10707.9373623485,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-29,10707.9373623485,-113.0742752759,10594.8630870726,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-30,10594.8630870726,-59.5766023007,10535.2864847719,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-07-31,10535.2864847719,0.0000000000,10535.2864847719,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-01,10535.2864847719,0.0000000000,10535.2864847719,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-02,10535.2864847719,0.0000000000,10535.2864847719,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-03,10535.2864847719,0.0000000000,10535.2864847719,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-04,10535.2864847719,-82.8952934123,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-05,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-06,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-07,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-08,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-09,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-10,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-11,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-12,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-13,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-14,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-15,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-16,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-17,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-18,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-19,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-20,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-21,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-22,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-23,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-24,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-25,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-26,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-27,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-28,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-29,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-30,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-08-31,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-01,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-02,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-03,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-04,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-05,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-06,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-07,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-08,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-09,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-10,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-11,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-12,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-13,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-14,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-15,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-16,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-17,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-18,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-19,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-20,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-21,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-22,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-23,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-24,10452.3911913596,0.0000000000,10452.3911913596,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-25,10452.3911913596,-59.3959671015,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-26,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-27,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-28,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-29,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-09-30,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-01,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-02,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-03,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-04,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-05,10392.9952242582,0.0000000000,10392.9952242582,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-06,10392.9952242582,-106.5380193500,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-07,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-08,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-09,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-10,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-11,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-12,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-13,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-14,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-15,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-16,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-17,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-18,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-19,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-20,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-21,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-22,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-23,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-24,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-25,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-26,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-27,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-28,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-29,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-30,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-10-31,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-01,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-02,10286.4572049082,0.0000000000,10286.4572049082,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-03,10286.4572049082,287.0535971661,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-04,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-05,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-06,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-07,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-08,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-09,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-10,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-11,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
DELAY_200_MS,V28_2025_DEVELOPMENT,2025-11-12,10573.5108020743,0.0000000000,10573.5108020743,,,,,INSUFFICIENT_EVIDENCE,
