schema,symbol,previous_tick,current_tick,gap_seconds
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.10.22 23:57:59,2021.10.25 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.10.29 23:57:59,2021.11.01 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.11.05 23:57:59,2021.11.08 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.11.12 23:57:59,2021.11.15 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.11.19 23:57:59,2021.11.22 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.11.26 23:57:30,2021.11.29 00:01:00,173010
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.12.03 23:57:59,2021.12.06 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.12.10 23:57:59,2021.12.13 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.12.17 23:57:59,2021.12.20 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.12.24 23:56:30,2021.12.27 00:00:00,173010
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2021.12.31 23:57:59,2022.01.03 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.01.07 23:57:59,2022.01.10 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.01.11 20:20:59,2022.01.11 21:44:00,4981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.01.14 23:57:59,2022.01.17 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.01.21 23:57:59,2022.01.24 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.01.28 23:57:59,2022.01.31 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.02.04 23:57:59,2022.02.07 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.02.11 23:57:59,2022.02.14 00:02:00,173041
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.02.18 23:57:59,2022.02.21 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.02.25 23:57:59,2022.02.28 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.03.04 23:57:59,2022.03.07 00:01:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.03.11 23:57:59,2022.03.14 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.03.18 23:57:59,2022.03.21 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.03.25 23:57:59,2022.03.28 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.04.01 23:57:59,2022.04.04 00:03:30,173131
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.04.08 23:57:59,2022.04.11 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.04.15 23:57:59,2022.04.18 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.04.22 23:57:59,2022.04.25 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.04.29 23:57:59,2022.05.02 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.05.06 23:57:59,2022.05.09 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.05.13 23:57:59,2022.05.16 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.05.20 23:57:59,2022.05.23 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.05.27 23:57:59,2022.05.30 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.06.03 23:57:59,2022.06.06 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.06.10 23:57:59,2022.06.13 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.06.17 23:57:59,2022.06.20 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.06.24 23:57:59,2022.06.27 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.07.01 23:57:59,2022.07.04 00:00:30,172951
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.07.08 23:57:59,2022.07.11 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.07.15 23:57:30,2022.07.18 00:00:00,172950
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.07.22 23:57:59,2022.07.25 00:00:00,172921
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.07.29 23:57:59,2022.08.01 00:06:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.08.05 23:57:59,2022.08.08 00:06:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.08.12 23:57:59,2022.08.15 00:43:30,175531
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.08.19 23:57:59,2022.08.22 00:05:00,173221
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.08.22 16:37:59,2022.08.22 17:57:00,4741
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.08.26 23:56:59,2022.08.29 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.02 23:56:59,2022.09.05 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.09 23:56:59,2022.09.12 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.16 23:56:59,2022.09.19 00:05:30,173311
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.23 23:56:59,2022.09.26 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.30 23:56:59,2022.10.03 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.07 23:56:59,2022.10.10 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.14 23:56:59,2022.10.17 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.21 23:56:59,2022.10.24 00:06:00,173341
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.28 23:57:30,2022.10.31 00:05:30,173280
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.04 23:56:59,2022.11.07 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.11 23:56:59,2022.11.14 00:05:00,173281
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.18 23:56:55,2022.11.21 00:05:00,173285
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.25 23:53:15,2022.11.28 00:02:00,173325
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.02 23:56:59,2022.12.05 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.09 23:56:57,2022.12.12 00:02:00,173103
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.16 23:56:59,2022.12.19 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.23 23:56:30,2022.12.27 00:02:00,259530
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.30 23:56:59,2023.01.02 00:04:46,173267
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.06 23:56:50,2023.01.09 00:02:00,173110
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.13 23:57:00,2023.01.16 00:02:00,173100
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.20 23:56:49,2023.01.23 00:02:01,173112
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.27 23:56:15,2023.01.30 00:02:00,173145
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.03 23:56:46,2023.02.06 00:02:00,173114
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.10 23:56:49,2023.02.13 00:02:00,173111
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.17 23:56:49,2023.02.20 00:02:00,173111
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.24 23:56:42,2023.02.27 00:02:01,173119
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.03 23:56:57,2023.03.06 00:02:01,173104
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.10 23:56:59,2023.03.13 00:02:01,173102
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.17 23:57:38,2023.03.20 00:02:00,173062
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.24 23:57:49,2023.03.27 00:02:00,173051
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.31 23:57:48,2023.04.03 00:02:00,173052
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.07 23:47:33,2023.04.10 00:02:00,173667
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.14 23:56:48,2023.04.17 00:02:00,173112
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.21 23:56:40,2023.04.24 00:02:01,173121
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.28 23:56:59,2023.05.01 00:02:01,173102
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.05 23:56:59,2023.05.08 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.12 23:56:49,2023.05.15 00:02:00,173111
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.19 23:56:59,2023.05.22 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.26 23:56:05,2023.05.29 00:02:01,173156
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.02 23:56:59,2023.06.05 00:02:01,173102
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.09 23:56:31,2023.06.12 00:02:00,173129
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.16 23:57:00,2023.06.19 00:02:00,173100
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.23 23:56:59,2023.06.26 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.30 23:57:00,2023.07.03 00:02:01,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.07 23:57:00,2023.07.10 00:02:01,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.14 23:56:57,2023.07.17 00:02:00,173103
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.21 23:56:52,2023.07.24 00:02:01,173109
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.28 23:56:59,2023.07.31 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.04 23:56:59,2023.08.07 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.11 23:56:59,2023.08.14 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.18 23:56:59,2023.08.21 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.25 23:56:36,2023.08.28 00:02:00,173124
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.01 23:56:30,2023.09.04 00:02:00,173130
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.08 23:56:44,2023.09.11 00:02:00,173116
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.15 23:56:57,2023.09.18 00:02:00,173103
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.22 23:56:43,2023.09.25 00:02:00,173117
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.29 23:56:59,2023.10.02 00:02:00,173101
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.06 23:56:57,2023.10.09 00:02:00,173103
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.13 23:56:31,2023.10.16 00:02:00,173129
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.20 23:56:53,2023.10.23 00:02:00,173107
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.27 23:56:58,2023.10.30 00:02:00,173102
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.03 23:56:57,2023.11.06 00:02:00,173103
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.10 23:58:49,2023.11.13 00:02:00,172991
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.17 23:58:03,2023.11.20 00:02:01,173038
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.24 23:58:59,2023.11.27 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.01 23:58:57,2023.12.04 00:02:00,172983
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.08 23:58:59,2023.12.11 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.15 23:58:22,2023.12.18 00:02:00,173018
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.22 23:58:59,2023.12.27 00:00:11,345672
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.27 02:04:35,2023.12.27 04:09:03,7468
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.29 23:58:58,2024.01.02 00:02:30,259412
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.05 23:58:30,2024.01.08 00:02:30,173040
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.12 23:58:59,2024.01.15 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.19 23:58:59,2024.01.22 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.26 23:58:59,2024.01.29 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.02 23:58:59,2024.02.05 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.09 23:58:59,2024.02.12 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.16 23:58:59,2024.02.19 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.23 23:58:59,2024.02.26 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.01 23:58:59,2024.03.04 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.08 23:58:59,2024.03.11 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.15 23:58:59,2024.03.18 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.22 23:58:59,2024.03.25 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.29 23:58:30,2024.04.01 00:02:30,173040
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.05 23:58:59,2024.04.08 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.12 23:58:30,2024.04.15 00:02:00,173010
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.19 23:58:59,2024.04.22 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.26 23:58:59,2024.04.29 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.03 23:58:59,2024.05.06 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.10 23:58:59,2024.05.13 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.17 23:58:59,2024.05.20 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.24 23:58:59,2024.05.27 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.31 23:58:59,2024.06.03 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.07 23:58:59,2024.06.10 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.14 23:58:59,2024.06.17 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.21 23:58:30,2024.06.24 00:02:30,173040
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.28 23:58:59,2024.07.01 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.05 23:58:59,2024.07.08 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.12 23:58:59,2024.07.15 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.19 23:58:59,2024.07.22 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.26 23:58:59,2024.07.29 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.02 23:58:59,2024.08.05 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.09 23:58:59,2024.08.12 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.16 23:58:59,2024.08.19 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.23 23:58:59,2024.08.26 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.30 23:58:59,2024.09.02 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.06 23:58:59,2024.09.09 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.13 23:58:59,2024.09.16 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.20 23:58:59,2024.09.23 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.27 23:58:59,2024.09.30 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.04 23:58:59,2024.10.07 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.11 23:58:59,2024.10.14 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.18 23:58:59,2024.10.21 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.25 22:28:59,2024.10.25 23:46:00,4621
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.25 23:58:59,2024.10.28 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.01 23:58:59,2024.11.04 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.08 23:58:59,2024.11.11 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.15 23:58:59,2024.11.18 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.22 23:58:59,2024.11.25 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.29 23:58:59,2024.12.02 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.06 23:58:59,2024.12.09 00:02:00,172981
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.13 23:58:59,2024.12.16 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.20 23:58:59,2024.12.23 00:02:30,173011
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.24 23:58:30,2024.12.26 00:02:30,86640
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.27 23:58:59,2024.12.30 00:02:00,172981
