physical_run,run_id,segment,dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,realized_net_R,exit_reason,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,14,SHORT,2025-09-02T11:00:00,2025-09-02T17:07:53,1.16454,1.1672,0.09,23.94,-23.94,0.0,0.54,-24.48,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-25.29,-1.0563909774436089,STOP_LOSS_EXIT,True,22073.0,9865.804614146125,-26.05536744901373,9839.749246697113
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,16,LONG,2025-09-05T16:00:00,2025-09-08T00:01:23,1.17353,1.17054,0.08,23.44,-24.700000000000003,0.0,0.48,-25.180000000000003,0.96,0.78,0.0,0.0,0.0,2.2199999999999998,0.5,1.1099999999999999,-26.290000000000003,-1.1215870307167235,STOP_LOSS_EXIT,True,201683.0,9839.749246697113,-27.59033785150033,9812.158908845613
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,18,LONG,2025-09-08T17:00:00,2025-09-09T11:00:00,1.17518,1.1752,0.09,24.3,-0.69,0.0,0.54,-1.23,1.08,0.87,0.0,0.0,0.0,2.49,0.5,1.245,-2.475,-0.10185185185185185,LONG_EXIT_BREAKOUT,True,64800.0,9812.158908845613,-2.4984663888264294,9809.660442456787
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,20,LONG,2025-09-10T18:00:00,2025-09-10T22:29:35,1.17279,1.16953,0.07,22.75,-22.82,0.0,0.42000000000000004,-23.240000000000002,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-23.87,-1.0492307692307692,STOP_LOSS_EXIT,True,16175.0,9809.660442456787,-25.731493929828957,9783.928948526958
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,22,LONG,2025-09-11T17:00:00,2025-09-12T05:00:00,1.17391,1.1725,0.07,21.84,-10.549999999999999,0.0,0.42000000000000004,-10.969999999999999,0.8400000000000001,0.68,0.0,0.0,0.0,1.9400000000000004,0.5,0.9700000000000002,-11.94,-0.5467032967032966,LONG_EXIT_BREAKOUT,True,43200.0,9783.928948526958,-13.372265527176268,9770.556682999782
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,24,LONG,2025-09-16T17:00:00,2025-09-17T11:00:00,1.18245,1.18399,0.08,22.24,11.540000000000001,0.0,0.48,11.06,0.96,0.78,0.0,0.0,0.0,2.2199999999999998,0.5,1.1099999999999999,9.950000000000001,0.44739208633093536,LONG_EXIT_BREAKOUT,True,64800.0,9770.556682999782,10.92817434755484,9781.484857347337
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-09-19T15:00:00,2025-09-19T17:23:54,1.17363,1.17667,0.08,24.08,-24.32,0.0,0.48,-24.8,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-25.52,-1.0598006644518272,STOP_LOSS_EXIT,True,8634.0,9781.484857347337,-25.916060377855484,9755.568796969483
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,28,LONG,2025-09-22T13:00:00,2025-09-24T10:00:00,1.17765,1.17868,0.1,24.3,8.360000000000001,0.0,0.6000000000000001,7.760000000000002,1.2000000000000002,1.94,0.0,0.0,0.0,3.74,0.5,1.87,5.8900000000000015,0.24238683127572022,LONG_EXIT_BREAKOUT,True,162000.0,9755.568796969483,5.911553519974308,9761.480350489457
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,30,SHORT,2025-09-24T15:00:00,2025-09-25T04:00:00,1.17485,1.1748,0.1,24.1,1.85,0.0,0.6000000000000001,1.25,1.2000000000000002,1.35,0.0,0.0,0.0,3.1500000000000004,0.5,1.5750000000000002,-0.3250000000000002,-0.013485477178423242,SHORT_EXIT_BREAKOUT,True,46800.0,9761.480350489457,-0.3290955512353812,9761.151254938222
14,014-v2-high-native,V2,VALIDATION,HIGH,NATIVE_NORMAL_EXECUTION,32,SHORT,2025-09-25T16:00:00,2025-09-26T08:00:00,1.16975,1.16806,0.08,22.48,13.879999999999999,0.0,0.48,13.399999999999999,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.5,0.8999999999999999,12.499999999999998,0.5560498220640568,SHORT_EXIT_BREAKOUT,True,57600.0,9761.151254938222,13.56921604612186,9774.720470984345
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,2,LONG,2025-08-20T16:00:00,2025-08-20T18:54:57,1.16714,1.16459,0.09,22.77,-22.95,0.0,0.54,-23.49,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-25.11,-1.1027667984189724,STOP_LOSS_EXIT,True,10497.0,10000.0,-27.56916996047431,9972.430830039526
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,4,SHORT,2025-08-21T17:00:00,2025-08-22T17:00:09,1.16204,1.16502,0.08,23.12,-23.48,0.0,0.48,-23.96,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,1.0,1.7999999999999998,-25.76,-1.1141868512110726,STOP_LOSS_EXIT,True,86409.0,9972.430830039526,-27.777878263604908,9944.65295177592
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,6,LONG,2025-08-22T18:00:00,2025-08-25T13:00:00,1.17187,1.16926,0.06,23.1,-16.24,0.0,0.36,-16.599999999999998,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,1.0,1.6600000000000001,-18.259999999999998,-0.7904761904761903,LONG_EXIT_BREAKOUT,True,241200.0,9944.65295177592,-19.65252845231908,9925.000423323601
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,8,SHORT,2025-08-27T11:00:00,2025-08-27T19:46:57,1.16028,1.16298,0.09,23.94,-24.3,0.0,0.54,-24.84,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-26.46,-1.1052631578947367,STOP_LOSS_EXIT,True,31617.0,9925.000423323601,-27.424343274973104,9897.576080048628
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,10,LONG,2025-08-28T20:00:02,2025-08-29T04:27:59,1.16904,1.16608,0.08,23.68,-24.46,0.0,0.48,-24.94,0.96,0.78,0.0,0.0,0.0,2.2199999999999998,1.0,2.2199999999999998,-27.16,-1.1469594594594594,STOP_LOSS_EXIT,True,30477.0,9897.576080048628,-28.380296276828627,9869.1957837718
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,12,LONG,2025-08-29T18:00:00,2025-09-01T19:00:00,1.17052,1.16991,0.08,22.16,-5.66,0.0,0.48,-6.140000000000001,1.04,0.78,0.0,0.0,0.0,2.3,1.0,2.3,-8.440000000000001,-0.3808664259927798,LONG_EXIT_BREAKOUT,True,262800.0,9869.1957837718,-9.397113313970443,9859.798670457829
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,14,SHORT,2025-09-02T11:00:00,2025-09-02T17:07:53,1.16454,1.1672,0.09,23.94,-23.94,0.0,0.54,-24.48,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-26.1,-1.0902255639097744,STOP_LOSS_EXIT,True,22073.0,9859.798670457829,-26.873511413841825,9832.925159043987
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,16,LONG,2025-09-05T16:00:00,2025-09-08T00:01:23,1.17353,1.17054,0.08,23.44,-24.700000000000003,0.0,0.48,-25.180000000000003,0.96,0.78,0.0,0.0,0.0,2.2199999999999998,1.0,2.2199999999999998,-27.400000000000002,-1.1689419795221843,STOP_LOSS_EXIT,True,201683.0,9832.925159043987,-28.735297499765917,9804.18986154422
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,18,LONG,2025-09-08T17:00:00,2025-09-09T11:00:00,1.17518,1.1752,0.09,24.3,-0.69,0.0,0.54,-1.23,1.08,0.87,0.0,0.0,0.0,2.49,1.0,2.49,-3.72,-0.15308641975308643,LONG_EXIT_BREAKOUT,True,64800.0,9804.18986154422,-3.752220811208282,9800.437640733013
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,20,LONG,2025-09-10T18:00:00,2025-09-10T22:29:35,1.17279,1.16953,0.07,22.75,-22.82,0.0,0.42000000000000004,-23.240000000000002,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,1.0,1.2600000000000002,-24.500000000000004,-1.076923076923077,STOP_LOSS_EXIT,True,16175.0,9800.437640733013,-26.385793648127347,9774.051847084886
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,22,LONG,2025-09-11T17:00:00,2025-09-12T05:00:00,1.17391,1.1725,0.07,21.84,-10.549999999999999,0.0,0.42000000000000004,-10.969999999999999,0.8400000000000001,0.68,0.0,0.0,0.0,1.9400000000000004,1.0,1.9400000000000004,-12.91,-0.5911172161172161,LONG_EXIT_BREAKOUT,True,43200.0,9774.051847084886,-14.444025795085379,9759.607821289801
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,24,LONG,2025-09-16T17:00:00,2025-09-17T11:00:00,1.18245,1.18399,0.08,22.24,11.540000000000001,0.0,0.48,11.06,0.96,0.78,0.0,0.0,0.0,2.2199999999999998,1.0,2.2199999999999998,8.84,0.39748201438848924,LONG_EXIT_BREAKOUT,True,64800.0,9759.607821289801,9.698171441119811,9769.30599273092
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-09-19T15:00:00,2025-09-19T17:23:54,1.17363,1.17667,0.08,24.08,-24.32,0.0,0.48,-24.8,0.96,0.0,0.0,0.0,0.0,1.44,1.0,1.44,-26.240000000000002,-1.0897009966777411,STOP_LOSS_EXIT,True,8634.0,9769.30599273092,-26.614056192821785,9742.691936538098
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,28,LONG,2025-09-22T13:00:00,2025-09-24T10:00:00,1.17765,1.17868,0.1,24.3,8.360000000000001,0.0,0.6000000000000001,7.760000000000002,1.2000000000000002,1.94,0.0,0.0,0.0,3.74,1.0,3.74,4.020000000000001,0.16543209876543216,LONG_EXIT_BREAKOUT,True,162000.0,9742.691936538098,4.029384936716376,9746.721321474815
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,30,SHORT,2025-09-24T15:00:00,2025-09-25T04:00:00,1.17485,1.1748,0.1,24.1,1.85,0.0,0.6000000000000001,1.25,1.2000000000000002,1.35,0.0,0.0,0.0,3.1500000000000004,1.0,3.1500000000000004,-1.9000000000000004,-0.07883817427385893,SHORT_EXIT_BREAKOUT,True,46800.0,9746.721321474815,-1.9210342853529203,9744.800287189462
15,015-v2-stress-native,V2,VALIDATION,STRESS,NATIVE_NORMAL_EXECUTION,32,SHORT,2025-09-25T16:00:00,2025-09-26T08:00:00,1.16975,1.16806,0.08,22.48,13.879999999999999,0.0,0.48,13.399999999999999,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,1.0,1.7999999999999998,11.599999999999998,0.5160142348754447,SHORT_EXIT_BREAKOUT,True,57600.0,9744.800287189462,12.571139160520213,9757.371426349982
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,2,LONG,2025-10-01T10:00:00,2025-10-01T10:42:50,1.17683,1.17415,0.09,23.94,-24.12,0.0,0.54,-24.66,1.08,0.0,0.0,0.0,0.0,1.62,0.0,0.0,-24.66,-1.0300751879699248,STOP_LOSS_EXIT,True,2570.0,10000.0,-25.75187969924812,9974.248120300752
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,4,SHORT,2025-10-02T18:00:00,2025-10-03T11:00:00,1.17125,1.17331,0.08,22.56,-16.12,0.0,0.48,-16.6,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,-16.6,-0.7358156028368795,SHORT_EXIT_BREAKOUT,True,61200.0,9974.248120300752,-18.348018483709275,9955.900101817042
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,6,SHORT,2025-10-06T10:00:00,2025-10-06T17:52:14,1.16925,1.17172,0.1,24.6,-24.7,0.0,0.6000000000000001,-25.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.0,0.0,-25.3,-1.0284552845528454,STOP_LOSS_EXIT,True,28334.0,9955.900101817042,-25.597995180484872,9930.302106636556
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,8,SHORT,2025-10-07T12:00:00,2025-10-09T04:00:00,1.16652,1.16371,0.09,22.41,26.919999999999998,0.0,0.54,26.38,1.08,1.63,0.0,0.0,0.0,3.25,0.0,0.0,26.38,1.177153056671129,SHORT_EXIT_BREAKOUT,True,144000.0,9930.302106636556,29.223713696237436,9959.525820332794
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,10,SHORT,2025-10-09T18:00:00,2025-10-10T11:00:00,1.15801,1.15783,0.08,23.6,1.7999999999999998,0.0,0.48,1.3199999999999998,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,1.3199999999999998,0.0559322033898305,SHORT_EXIT_BREAKOUT,True,61200.0,9959.525820332794,1.3926455596228058,9960.918465892417
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,12,SHORT,2025-10-13T15:00:00,2025-10-14T07:00:00,1.15682,1.15794,0.07,22.26,-7.52,0.0,0.42000000000000004,-7.9399999999999995,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.0,0.0,-7.9399999999999995,-0.3566936208445642,SHORT_EXIT_BREAKOUT,True,57600.0,9960.918465892417,-8.882490186341618,9952.035975706076
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,14,SHORT,2025-10-14T11:00:00,2025-10-14T16:25:31,1.15487,1.15772,0.08,22.72,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,0.0,0.0,-23.28,-1.0246478873239437,STOP_LOSS_EXIT,True,19531.0,9952.035975706076,-25.493331592697785,9926.542644113379
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,16,LONG,2025-10-16T04:00:00,2025-10-17T14:00:00,1.1664,1.16891,0.09,22.5,21.72,0.0,0.54,21.18,1.08,0.87,0.0,0.0,0.0,2.49,0.0,0.0,21.18,0.9413333333333334,LONG_EXIT_BREAKOUT,True,122400.0,9926.542644113379,23.36046368914682,9949.903107802525
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,18,SHORT,2025-10-29T22:00:00,2025-10-30T07:17:26,1.1594,1.16278,0.07,23.24,-22.71,0.0,0.42000000000000004,-23.130000000000003,0.9100000000000001,0.95,0.0,0.0,0.0,2.2800000000000002,0.0,0.0,-23.130000000000003,-0.9952667814113599,STOP_LOSS_EXIT,True,33446.0,9949.903107802525,-24.757020103643768,9925.146087698882
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,20,SHORT,2025-10-30T16:00:00,2025-10-30T17:09:40,1.15537,1.15865,0.07,22.82,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.0,0.0,-23.380000000000003,-1.0245398773006136,STOP_LOSS_EXIT,True,4180.0,9925.146087698882,-25.421769887204196,9899.724317811679
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,22,SHORT,2025-10-31T17:00:00,2025-11-04T09:00:00,1.15382,1.15241,0.09,22.77,13.51,0.0,0.54,12.969999999999999,1.08,0.82,0.0,0.0,0.0,2.44,0.0,0.0,12.969999999999999,0.5696091348265261,SHORT_EXIT_BREAKOUT,True,316800.0,9899.724317811679,14.09743350922458,9913.821751320904
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,24,LONG,2025-11-13T19:00:00,2025-11-14T01:22:52,1.16495,1.16233,0.09,23.13,-24.45,0.0,0.54,-24.99,1.08,0.87,0.0,0.0,0.0,2.49,0.0,0.0,-24.99,-1.08041504539559,STOP_LOSS_EXIT,True,22972.0,9913.821751320904,-26.777605443742907,9887.04414587716
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-11-19T17:00:00,2025-11-24T08:00:00,1.15545,1.1523,0.1,24.7,33.75,0.0,0.6000000000000001,33.15,1.2000000000000002,2.25,0.0,0.0,0.0,4.050000000000001,0.0,0.0,33.15,1.3421052631578947,SHORT_EXIT_BREAKOUT,True,399600.0,9887.04414587716,33.17363496314047,9920.217780840301
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,28,LONG,2025-11-26T06:00:00,2025-11-26T15:35:53,1.15913,1.15641,0.09,24.12,-24.48,0.0,0.54,-25.02,1.17,0.0,0.0,0.0,0.0,1.71,0.0,0.0,-25.02,-1.037313432835821,STOP_LOSS_EXIT,True,34553.0,9920.217780840301,-25.725937901806002,9894.491842938494
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,30,LONG,2025-11-27T02:00:00,2025-11-27T11:18:21,1.16025,1.1578,0.1,24.5,-24.5,0.0,0.6000000000000001,-25.1,1.1,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,-25.1,-1.0244897959183674,STOP_LOSS_EXIT,True,33501.0,9894.491842938494,-25.342014822220023,9869.149828116275
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,32,LONG,2025-12-10T22:00:00,2025-12-12T11:00:00,1.16778,1.17274,0.09,22.86,41.15,0.0,0.54,40.61,1.08,3.49,0.0,0.0,0.0,5.11,0.0,0.0,40.61,1.7764654418197725,LONG_EXIT_BREAKOUT,True,133200.0,9869.149828116275,43.830509024475276,9912.98033714075
16,016-o1-normal-native,O1,OUT_OF_SAMPLE,NORMAL,NATIVE_NORMAL_EXECUTION,34,LONG,2025-12-16T17:00:00,2025-12-16T17:54:35,1.18003,1.17734,0.09,24.21,-24.21,0.0,0.54,-24.75,1.08,0.0,0.0,0.0,0.0,1.62,0.0,0.0,-24.75,-1.0223048327137547,STOP_LOSS_EXIT,True,3275.0,9912.98033714075,-25.335219263138537,9887.645117877611
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,2,LONG,2025-10-01T10:00:00,2025-10-01T10:42:50,1.17683,1.17415,0.09,23.94,-24.12,0.0,0.54,-24.66,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-25.47,-1.0639097744360901,STOP_LOSS_EXIT,True,2570.0,10000.0,-26.597744360902254,9973.402255639097
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,4,SHORT,2025-10-02T18:00:00,2025-10-03T11:00:00,1.17125,1.17331,0.08,22.56,-16.12,0.0,0.48,-16.6,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.5,0.8999999999999999,-17.5,-0.7757092198581561,SHORT_EXIT_BREAKOUT,True,61200.0,9973.402255639097,-19.341150207633447,9954.061105431463
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,6,SHORT,2025-10-06T10:00:00,2025-10-06T17:52:14,1.16925,1.17172,0.1,24.6,-24.7,0.0,0.6000000000000001,-25.3,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.5,0.9000000000000001,-26.2,-1.065040650406504,STOP_LOSS_EXIT,True,28334.0,9954.061105431463,-26.503699284787025,9927.557406146676
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,8,SHORT,2025-10-07T12:00:00,2025-10-09T04:00:00,1.16652,1.16371,0.09,22.41,26.919999999999998,0.0,0.54,26.38,1.08,1.63,0.0,0.0,0.0,3.25,0.5,1.625,24.755,1.1046407853636768,SHORT_EXIT_BREAKOUT,True,144000.0,9927.557406146676,27.415962024672126,9954.973368171348
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,10,SHORT,2025-10-09T18:00:00,2025-10-10T11:00:00,1.15801,1.15783,0.08,23.6,1.7999999999999998,0.0,0.48,1.3199999999999998,0.96,0.36,0.0,0.0,0.0,1.7999999999999998,0.5,0.8999999999999999,0.41999999999999993,0.017796610169491522,SHORT_EXIT_BREAKOUT,True,61200.0,9954.973368171348,0.4429119507025387,9955.41628012205
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,12,SHORT,2025-10-13T15:00:00,2025-10-14T07:00:00,1.15682,1.15794,0.07,22.26,-7.52,0.0,0.42000000000000004,-7.9399999999999995,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-8.73,-0.3921832884097035,SHORT_EXIT_BREAKOUT,True,57600.0,9955.41628012205,-9.760869735564409,9945.655410386486
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,14,SHORT,2025-10-14T11:00:00,2025-10-14T16:25:31,1.15487,1.15772,0.08,22.72,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-24.0,-1.0563380281690142,STOP_LOSS_EXIT,True,19531.0,9945.655410386486,-26.264935062640372,9919.390475323846
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,16,LONG,2025-10-16T04:00:00,2025-10-17T14:00:00,1.1664,1.16891,0.09,22.5,21.72,0.0,0.54,21.18,1.08,0.87,0.0,0.0,0.0,2.49,0.5,1.245,19.935,0.8859999999999999,LONG_EXIT_BREAKOUT,True,122400.0,9919.390475323846,21.971449902842316,9941.361925226687
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,18,SHORT,2025-10-29T22:00:00,2025-10-30T07:17:26,1.1594,1.16278,0.07,23.24,-22.71,0.0,0.42000000000000004,-23.130000000000003,0.9100000000000001,0.95,0.0,0.0,0.0,2.2800000000000002,0.5,1.1400000000000001,-24.270000000000003,-1.044320137693632,STOP_LOSS_EXIT,True,33446.0,9941.361925226687,-25.954911136537408,9915.40701409015
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,20,SHORT,2025-10-30T16:00:00,2025-10-30T17:09:40,1.15537,1.15865,0.07,22.82,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,-24.045,-1.053680981595092,STOP_LOSS_EXIT,True,4180.0,9915.40701409015,-26.119189488803425,9889.287824601346
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,22,SHORT,2025-10-31T17:00:00,2025-11-04T09:00:00,1.15382,1.15241,0.09,22.77,13.51,0.0,0.54,12.969999999999999,1.08,0.82,0.0,0.0,0.0,2.44,0.5,1.22,11.749999999999998,0.5160298638559507,SHORT_EXIT_BREAKOUT,True,316800.0,9889.287824601346,12.75791962440336,9902.04574422575
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,24,LONG,2025-11-13T19:00:00,2025-11-14T01:22:52,1.16495,1.16233,0.09,23.13,-24.45,0.0,0.54,-24.99,1.08,0.87,0.0,0.0,0.0,2.49,0.5,1.245,-26.235,-1.1342412451361867,STOP_LOSS_EXIT,True,22972.0,9902.04574422575,-28.078271735815235,9873.967472489934
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-11-19T17:00:00,2025-11-24T08:00:00,1.15545,1.1523,0.1,24.7,33.75,0.0,0.6000000000000001,33.15,1.2000000000000002,2.25,0.0,0.0,0.0,4.050000000000001,0.5,2.0250000000000004,31.125,1.2601214574898785,SHORT_EXIT_BREAKOUT,True,399600.0,9873.967472489934,31.10599570660417,9905.073468196539
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,28,LONG,2025-11-26T06:00:00,2025-11-26T15:35:53,1.15913,1.15641,0.09,24.12,-24.48,0.0,0.54,-25.02,1.17,0.0,0.0,0.0,0.0,1.71,0.5,0.855,-25.875,-1.0727611940298507,STOP_LOSS_EXIT,True,34553.0,9905.073468196539,-26.564446101739787,9878.509022094799
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,30,LONG,2025-11-27T02:00:00,2025-11-27T11:18:21,1.16025,1.1578,0.1,24.5,-24.5,0.0,0.6000000000000001,-25.1,1.1,0.0,0.0,0.0,0.0,1.7000000000000002,0.5,0.8500000000000001,-25.950000000000003,-1.0591836734693878,STOP_LOSS_EXIT,True,33501.0,9878.509022094799,-26.15788868605715,9852.351133408742
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,32,LONG,2025-12-10T22:00:00,2025-12-12T11:00:00,1.16778,1.17274,0.09,22.86,41.15,0.0,0.54,40.61,1.08,3.49,0.0,0.0,0.0,5.11,0.5,2.555,38.055,1.6646981627296589,LONG_EXIT_BREAKOUT,True,133200.0,9852.351133408742,41.00297707588251,9893.354110484624
17,017-o1-high-native,O1,OUT_OF_SAMPLE,HIGH,NATIVE_NORMAL_EXECUTION,34,LONG,2025-12-16T17:00:00,2025-12-16T17:54:35,1.18003,1.17734,0.09,24.21,-24.21,0.0,0.54,-24.75,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-25.56,-1.0557620817843865,STOP_LOSS_EXIT,True,3275.0,9893.354110484624,-26.112570328788408,9867.241540155836
18,018-o1-stress-native,O1,OUT_OF_SAMPLE,STRESS,NATIVE_NORMAL_EXECUTION,2,LONG,2025-10-01T10:00:00,2025-10-01T10:42:50,1.17683,1.17415,0.09,23.94,-24.12,0.0,0.54,-24.66,1.08,0.0,0.0,0.0,0.0,1.62,1.0,1.62,-26.28,-1.0977443609022557,STOP_LOSS_EXIT,True,2570.0,10000.0,-27.44360902255639,9972.556390977443
